sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
3802,759,254,95,3,285,Shirt,Polo,XL,orange,117,43,"A orange coloured, XL sized, Polo Shirt",857,18160,2021-06-06,2021-07-03,27.0,fulan 857,Prefer not to say,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,Active,Adults
3803,759,266,95,2,190,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",857,18160,2021-06-06,2021-07-03,27.0,fulan 857,Prefer not to say,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,Active,Adults
3804,759,271,95,3,285,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",857,18160,2021-06-06,2021-07-03,27.0,fulan 857,Prefer not to say,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,Active,Adults
3805,760,729,119,1,119,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3806,760,502,102,1,102,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3807,760,661,93,2,186,Jacket,Coach,S,violet,115,74,"A violet coloured, S sized, Coach Jacket",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3808,760,1234,112,1,112,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3809,760,311,105,2,210,Shirt,Cuban Collar,S,violet,93,43,"A violet coloured, S sized, Cuban Collar Shirt",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3810,760,1026,90,3,270,Trousers,Relaxed Leg,S,yellow,95,43,"A yellow coloured, S sized, Relaxed Leg Trousers",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3811,760,1188,99,1,99,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",207,14658,2021-07-09,2021-07-11,2.0,fulan 207,Prefer not to say,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia,Active,Adults
3812,761,1201,105,3,315,Trousers,Pleated,S,yellow,90,71,"A yellow coloured, S sized, Pleated Trousers",198,52629,2021-10-03,2021-10-25,22.0,fulan 198,Prefer not to say,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia,Active,Seniors
3813,761,505,102,1,102,Jacket,Windbreaker,XS,green,109,57,"A green coloured, XS sized, Windbreaker Jacket",198,52629,2021-10-03,2021-10-25,22.0,fulan 198,Prefer not to say,66,6369 Patrick HillApt. 508,386,Gardenchester,Victoria,Australia,Active,Seniors
3814,762,1086,115,2,230,Trousers,Cropped,S,red,99,47,"A red coloured, S sized, Cropped Trousers",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3815,762,725,119,3,357,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3816,762,290,105,3,315,Shirt,Cuban Collar,XS,yellow,93,78,"A yellow coloured, XS sized, Cuban Collar Shirt",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3817,762,845,113,2,226,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3818,762,617,112,1,112,Jacket,Cardigan,M,blue,118,57,"A blue coloured, M sized, Cardigan Jacket",83,25268,2021-08-13,2021-08-20,7.0,fulan 83,Prefer not to say,40,9662 Isaac MallSuite 490,7525,Walshland,Northern Territory,Australia,Active,Adults
3819,763,773,91,3,273,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",974,30436,2021-03-18,2021-04-05,18.0,fulan 974,Prefer not to say,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,Active,Seniors
3820,763,451,107,2,214,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket",974,30436,2021-03-18,2021-04-05,18.0,fulan 974,Prefer not to say,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,Active,Seniors
3821,763,921,96,1,96,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",974,30436,2021-03-18,2021-04-05,18.0,fulan 974,Prefer not to say,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,Active,Seniors
3822,763,429,107,2,214,Jacket,Denim,XL,orange,92,79,"A orange coloured, XL sized, Denim Jacket",974,30436,2021-03-18,2021-04-05,18.0,fulan 974,Prefer not to say,66,00 Willow PlazaApt. 126,392,South Xavierport,South Australia,Australia,Active,Seniors
3823,764,442,107,2,214,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3824,764,722,119,3,357,Jacket,Trench Coat,M,blue,112,46,"A blue coloured, M sized, Trench Coat Jacket",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3825,764,1105,115,2,230,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3826,764,206,98,3,294,Shirt,Camp Collared,S,violet,112,80,"A violet coloured, S sized, Camp Collared Shirt",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3827,764,102,118,3,354,Shirt,Flannel,M,violet,96,71,"A violet coloured, M sized, Flannel Shirt",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3828,764,483,118,2,236,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket",955,46239,2021-09-16,2021-10-04,18.0,fulan 955,Prefer not to say,57,16 Mitchell RidgeApt. 501,5443,Lake Owenfurt,Australian Capital Territory,Australia,Active,Adults
3829,765,706,119,1,119,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",660,27554,2021-01-15,2021-02-01,17.0,fulan 660,Prefer not to say,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,Active,Adults
3830,765,237,106,3,318,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",660,27554,2021-01-15,2021-02-01,17.0,fulan 660,Prefer not to say,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,Active,Adults
3831,765,28,96,2,192,Shirt,Oxford Cloth,L,indigo,114,70,"A indigo coloured, L sized, Oxford Cloth Shirt",660,27554,2021-01-15,2021-02-01,17.0,fulan 660,Prefer not to say,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,Active,Adults
3832,765,1046,90,1,90,Trousers,Relaxed Leg,S,violet,95,75,"A violet coloured, S sized, Relaxed Leg Trousers",660,27554,2021-01-15,2021-02-01,17.0,fulan 660,Prefer not to say,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,Active,Adults
3833,766,741,109,2,218,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3834,766,259,95,1,95,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3835,766,746,109,3,327,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3836,766,161,91,3,273,Shirt,Linen,S,blue,116,77,"A blue coloured, S sized, Linen Shirt",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3837,766,766,109,2,218,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3838,766,558,98,1,98,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",929,13750,2021-08-06,2021-08-15,9.0,fulan 929,Prefer not to say,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,Active,Seniors
3839,767,694,113,2,226,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",169,51648,2021-04-28,2021-04-30,2.0,fulan 169,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,Active,Seniors
3840,767,791,91,1,91,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",169,51648,2021-04-28,2021-04-30,2.0,fulan 169,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,Active,Seniors
3841,767,335,109,3,327,Shirt,Mandarin Collar,XS,blue,108,59,"A blue coloured, XS sized, Mandarin Collar Shirt",169,51648,2021-04-28,2021-04-30,2.0,fulan 169,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,Active,Seniors
3842,767,448,107,2,214,Jacket,Denim,L,indigo,92,67,"A indigo coloured, L sized, Denim Jacket",169,51648,2021-04-28,2021-04-30,2.0,fulan 169,Female,72,5135 Leah RoadSuite 306,7210,South Georgia,Western Australia,Australia,Active,Seniors
3843,768,1090,115,3,345,Trousers,Cropped,XS,orange,99,78,"A orange coloured, XS sized, Cropped Trousers",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3844,768,1023,90,1,90,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3845,768,128,92,1,92,Shirt,Denim,L,blue,115,45,"A blue coloured, L sized, Denim Shirt",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3846,768,748,109,3,327,Jacket,Peacoat,L,yellow,102,63,"A yellow coloured, L sized, Peacoat Jacket",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3847,768,291,105,3,315,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3848,768,654,93,2,186,Jacket,Coach,XL,blue,115,46,"A blue coloured, XL sized, Coach Jacket",558,34334,2021-09-29,2021-10-16,17.0,fulan 558,Prefer not to say,38,380 Hamish LaneApt. 098,9827,Violetfort,South Australia,Australia,Active,Adults
3849,769,365,94,2,188,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",422,32501,2021-09-10,2021-10-04,24.0,fulan 422,Prefer not to say,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,Active,Adults
3850,770,1209,105,3,315,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",868,22564,2021-02-06,2021-02-28,22.0,fulan 868,Prefer not to say,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia,Active,Adults
3851,770,665,113,1,113,Jacket,Parka,XS,red,119,65,"A red coloured, XS sized, Parka Jacket",868,22564,2021-02-06,2021-02-28,22.0,fulan 868,Prefer not to say,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia,Active,Adults
3852,770,869,113,2,226,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers",868,22564,2021-02-06,2021-02-28,22.0,fulan 868,Prefer not to say,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia,Active,Adults
3853,771,443,107,2,214,Jacket,Denim,L,blue,92,42,"A blue coloured, L sized, Denim Jacket",970,33204,2021-06-06,2021-06-18,12.0,fulan 970,Prefer not to say,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia,Active,Adults
3854,771,762,109,1,109,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",970,33204,2021-06-06,2021-06-18,12.0,fulan 970,Prefer not to say,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia,Active,Adults
3855,771,156,91,2,182,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt",970,33204,2021-06-06,2021-06-18,12.0,fulan 970,Prefer not to say,44,967 Skye DriveApt. 746,7005,Lake Lincoln,Queensland,Australia,Active,Adults
3856,772,1018,90,3,270,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers",573,32936,2021-06-07,2021-06-27,20.0,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Active,Adults
3857,772,308,105,3,315,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",573,32936,2021-06-07,2021-06-27,20.0,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Active,Adults
3858,772,606,112,2,224,Jacket,Cardigan,S,yellow,118,79,"A yellow coloured, S sized, Cardigan Jacket",573,32936,2021-06-07,2021-06-27,20.0,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Active,Adults
3859,773,398,119,2,238,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",998,21349,2021-07-19,2021-08-07,19.0,fulan 998,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active,Adults
3860,773,147,91,1,91,Shirt,Linen,M,orange,116,42,"A orange coloured, M sized, Linen Shirt",998,21349,2021-07-19,2021-08-07,19.0,fulan 998,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active,Adults
3861,773,563,100,3,300,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",998,21349,2021-07-19,2021-08-07,19.0,fulan 998,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active,Adults
3862,773,1067,93,2,186,Trousers,Joggers,M,green,94,54,"A green coloured, M sized, Joggers Trousers",998,21349,2021-07-19,2021-08-07,19.0,fulan 998,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active,Adults
3863,773,261,95,2,190,Shirt,Polo,S,green,117,71,"A green coloured, S sized, Polo Shirt",998,21349,2021-07-19,2021-08-07,19.0,fulan 998,Prefer not to say,32,72 Annabelle PassApt. 446,52,Kohlerberg,Queensland,Australia,Active,Adults
3864,774,871,113,3,339,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers",416,31076,2021-06-23,2021-07-13,20.0,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Active,Youth
3865,774,321,109,1,109,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt",416,31076,2021-06-23,2021-07-13,20.0,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Active,Youth
3866,774,214,106,2,212,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",416,31076,2021-06-23,2021-07-13,20.0,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,Active,Youth
3867,775,1214,105,2,210,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",348,21561,2021-06-11,2021-07-05,24.0,fulan 348,Prefer not to say,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Active,Seniors
3868,775,619,112,3,336,Jacket,Cardigan,XL,blue,118,57,"A blue coloured, XL sized, Cardigan Jacket",348,21561,2021-06-11,2021-07-05,24.0,fulan 348,Prefer not to say,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Active,Seniors
3869,775,1039,90,1,90,Trousers,Relaxed Leg,XL,blue,95,40,"A blue coloured, XL sized, Relaxed Leg Trousers",348,21561,2021-06-11,2021-07-05,24.0,fulan 348,Prefer not to say,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Active,Seniors
3870,775,697,113,1,113,Jacket,Parka,M,violet,119,75,"A violet coloured, M sized, Parka Jacket",348,21561,2021-06-11,2021-07-05,24.0,fulan 348,Prefer not to say,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Active,Seniors
3871,775,1139,102,3,306,Trousers,Cargo Pants,XL,green,106,65,"A green coloured, XL sized, Cargo Pants Trousers",348,21561,2021-06-11,2021-07-05,24.0,fulan 348,Prefer not to say,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Active,Seniors
3872,776,372,94,2,188,Shirt,Henley,M,blue,92,42,"A blue coloured, M sized, Henley Shirt",265,44395,2021-09-02,2021-09-27,25.0,fulan 265,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia,Active,Adults
3873,776,789,91,1,91,Jacket,Pullover,XL,green,114,65,"A green coloured, XL sized, Pullover Jacket",265,44395,2021-09-02,2021-09-27,25.0,fulan 265,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia,Active,Adults
3874,776,419,119,2,238,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt",265,44395,2021-09-02,2021-09-27,25.0,fulan 265,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia,Active,Adults
3875,776,694,113,2,226,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",265,44395,2021-09-02,2021-09-27,25.0,fulan 265,Male,52,35 Baumbach HillApt. 244,5072,Lake Laurenview,Tasmania,Australia,Active,Adults
3876,777,625,112,2,224,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
3877,777,401,119,3,357,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
3878,777,1126,102,3,306,Trousers,Cargo Pants,S,orange,106,60,"A orange coloured, S sized, Cargo Pants Trousers",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
3879,777,577,100,1,100,Jacket,Bomber,M,green,90,61,"A green coloured, M sized, Bomber Jacket",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
3880,777,721,119,2,238,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
3881,777,657,93,3,279,Jacket,Coach,M,indigo,115,64,"A indigo coloured, M sized, Coach Jacket",431,13696,2021-01-16,2021-02-09,24.0,fulan 431,Prefer not to say,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults
